StichtagDatJahr,HalterId,AlterV10Cd,AlterV10Lang,AlterV10Sort,SexCd,SexLang,SexSort,KreisCd,KreisLang,KreisSort,QuarCd,QuarLang,QuarSort,Rasse1Text,Rasse2Text,RasseMischlingCd,RasseMischlingLang,RasseMischlingSort,RassentypCd,RassentypLang,RassentypSort,GebDatHundJahr,AlterVHundCd,AlterVHundLang,AlterVHundSort,SexHundCd,SexHundLang,SexHundSort,HundefarbeText,AnzHunde
2021,145558,30,30- bis 39-Jährige,4,2,weiblich,2,4,Kreis 4,4,42,Langstrasse,42,Whippet,,1,Rassehund,1,I,Rassentypenliste I,2,2010,10,10-Jährige,10,1,männlich,1,weiss,1
2021,145561,20,20- bis 29-Jährige,3,2,weiblich,2,3,Kreis 3,3,31,Alt-Wiedikon,31,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2018,2,2-Jährige,2,2,weiblich,2,weiss,1
2021,145637,20,20- bis 29-Jährige,3,2,weiblich,2,2,Kreis 2,2,23,Leimbach,23,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,2,weiblich,2,weiss/braun,1
2021,145648,30,30- bis 39-Jährige,4,2,weiblich,2,3,Kreis 3,3,34,Sihlfeld,34,Bichon frisé,,1,Rassehund,1,K,Kleinwüchsig,1,2008,12,12-Jährige,12,2,weiblich,2,weiss,1
2021,145663,50,50- bis 59-Jährige,6,2,weiblich,2,11,Kreis 11,11,119,Seebach,119,Französische Bulldogge,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,beige,1
2021,145665,30,30- bis 39-Jährige,4,1,männlich,1,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Pekingese,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,braun/weiss,1
2021,145666,30,30- bis 39-Jährige,4,2,weiblich,2,3,Kreis 3,3,31,Alt-Wiedikon,31,Malteser,,1,Rassehund,1,K,Kleinwüchsig,1,2012,8,8-Jährige,8,2,weiblich,2,weiss,1
2021,145667,30,30- bis 39-Jährige,4,1,männlich,1,2,Kreis 2,2,21,Wollishofen,21,Miniature Bull Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2019,1,1-Jährige,1,1,männlich,1,rot/weiss,1
2021,145671,20,20- bis 29-Jährige,3,2,weiblich,2,3,Kreis 3,3,31,Alt-Wiedikon,31,Französische Bulldogge,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,beige/braun,1
2021,145675,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Border Collie,Appenzeller Sennenhund,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2018,2,2-Jährige,2,1,männlich,1,tricolor,1
2021,145686,30,30- bis 39-Jährige,4,2,weiblich,2,7,Kreis 7,7,72,Hottingen,72,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,schwarz,1
2021,145687,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Zwergspitz,Pomeranian,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2015,5,5-Jährige,5,1,männlich,1,creme,1
2021,145689,70,70- bis 79-Jährige,8,2,weiblich,2,8,Kreis 8,8,83,Weinegg,83,Border Collie,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,I,Rassentypenliste I,2,2017,3,3-Jährige,3,2,weiblich,2,schwarz/weiss,1
2021,145696,30,30- bis 39-Jährige,4,1,männlich,1,2,Kreis 2,2,21,Wollishofen,21,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2017,3,3-Jährige,3,1,männlich,1,schwarz,1
2021,145719,50,50- bis 59-Jährige,6,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Zwergschnauzer,,1,Rassehund,1,K,Kleinwüchsig,1,2016,4,4-Jährige,4,1,männlich,1,silber,1
2021,145733,30,30- bis 39-Jährige,4,2,weiblich,2,4,Kreis 4,4,44,Hard,44,Mops,,1,Rassehund,1,K,Kleinwüchsig,1,2008,12,12-Jährige,12,2,weiblich,2,beige,1
2021,145734,60,60- bis 69-Jährige,7,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Yorkshire Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2015,5,5-Jährige,5,2,weiblich,2,rot/schwarz,1
2021,145734,60,60- bis 69-Jährige,7,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Yorkshire Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,silber,1
2021,145771,20,20- bis 29-Jährige,3,1,männlich,1,9,Kreis 9,9,92,Altstetten,92,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2007,13,13-Jährige,13,1,männlich,1,beige,1
2021,145772,20,20- bis 29-Jährige,3,1,männlich,1,9,Kreis 9,9,91,Albisrieden,91,Zwergspitz,,1,Rassehund,1,K,Kleinwüchsig,1,2017,3,3-Jährige,3,1,männlich,1,creme,1
2021,145775,20,20- bis 29-Jährige,3,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2017,3,3-Jährige,3,2,weiblich,2,braun,1
2021,145777,40,40- bis 49-Jährige,5,2,weiblich,2,7,Kreis 7,7,71,Fluntern,71,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2018,2,2-Jährige,2,2,weiblich,2,weiss/schwarz,1
2021,145780,20,20- bis 29-Jährige,3,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,choco,1
2021,145814,40,40- bis 49-Jährige,5,2,weiblich,2,3,Kreis 3,3,34,Sihlfeld,34,Yorkshire Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2014,6,6-Jährige,6,1,männlich,1,schwarz,1
2021,145815,30,30- bis 39-Jährige,4,1,männlich,1,10,Kreis 10,10,102,Wipkingen,102,Parson Jack Russell Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,tricolor,1
2021,145831,40,40- bis 49-Jährige,5,1,männlich,1,2,Kreis 2,2,21,Wollishofen,21,Zwergpinscher,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,gestromt,1
2021,145852,50,50- bis 59-Jährige,6,2,weiblich,2,12,Kreis 12,12,121,Saatlen,121,Australian Shepherd,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,1,männlich,1,blue/merle,1
2021,145861,30,30- bis 39-Jährige,4,1,männlich,1,7,Kreis 7,7,72,Hottingen,72,Französische Bulldogge,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,schwarz gestromt,1
2021,145862,30,30- bis 39-Jährige,4,2,weiblich,2,3,Kreis 3,3,34,Sihlfeld,34,Pointer,Schäfer,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2017,3,3-Jährige,3,2,weiblich,2,schwarz,1
2021,145863,50,50- bis 59-Jährige,6,2,weiblich,2,7,Kreis 7,7,72,Hottingen,72,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2017,3,3-Jährige,3,2,weiblich,2,schwarz,1
2021,145871,30,30- bis 39-Jährige,4,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Miniature Australian Shepherd,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,1,männlich,1,schwarz/weiss,1
2021,145872,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Zwergspitz,Pomeranian,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,creme,1
2021,145875,30,30- bis 39-Jährige,4,2,weiblich,2,7,Kreis 7,7,72,Hottingen,72,Bolonka Zwetna,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,creme,1
2021,145881,60,60- bis 69-Jährige,7,2,weiblich,2,3,Kreis 3,3,34,Sihlfeld,34,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2015,5,5-Jährige,5,2,weiblich,2,weiss/creme,1
2021,145882,30,30- bis 39-Jährige,4,1,männlich,1,7,Kreis 7,7,71,Fluntern,71,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2013,7,7-Jährige,7,1,männlich,1,braun/weiss,1
2021,145883,30,30- bis 39-Jährige,4,1,männlich,1,2,Kreis 2,2,21,Wollishofen,21,Bordeauxdogge,,1,Rassehund,1,I,Rassentypenliste I,2,2016,4,4-Jährige,4,1,männlich,1,braun,1
2021,145884,30,30- bis 39-Jährige,4,2,weiblich,2,8,Kreis 8,8,83,Weinegg,83,Yorkshire Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2008,12,12-Jährige,12,1,männlich,1,braun/schwarz,1
2021,145886,50,50- bis 59-Jährige,6,2,weiblich,2,7,Kreis 7,7,72,Hottingen,72,Mops,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,choco,1
2021,145887,40,40- bis 49-Jährige,5,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,English Cocker Spaniel,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,schwarz,1
2021,145889,20,20- bis 29-Jährige,3,2,weiblich,2,12,Kreis 12,12,121,Saatlen,121,Französische Bulldogge,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,schwarz/weiss,1
2021,145890,50,50- bis 59-Jährige,6,2,weiblich,2,5,Kreis 5,5,52,Escher Wyss,52,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,schwarz/braun,1
2021,145892,40,40- bis 49-Jährige,5,2,weiblich,2,6,Kreis 6,6,63,Oberstrass,63,Flat Coated Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,1,männlich,1,braun,1
2021,145897,50,50- bis 59-Jährige,6,2,weiblich,2,8,Kreis 8,8,83,Weinegg,83,Bologneser,Malteser,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,hellbraun,1
2021,145897,50,50- bis 59-Jährige,6,2,weiblich,2,8,Kreis 8,8,83,Weinegg,83,Bologneser,Malteser,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,weiss/braun,1
2021,145906,50,50- bis 59-Jährige,6,1,männlich,1,2,Kreis 2,2,21,Wollishofen,21,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2011,9,9-Jährige,9,2,weiblich,2,black/tan,1
2021,145906,50,50- bis 59-Jährige,6,1,männlich,1,2,Kreis 2,2,21,Wollishofen,21,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2011,9,9-Jährige,9,2,weiblich,2,tricolor,1
2021,145911,30,30- bis 39-Jährige,4,1,männlich,1,5,Kreis 5,5,51,Gewerbeschule,51,Australian Shepherd,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,2,weiblich,2,merle,1
2021,145914,20,20- bis 29-Jährige,3,1,männlich,1,11,Kreis 11,11,119,Seebach,119,Golden Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,1,männlich,1,golden,1
2021,145915,40,40- bis 49-Jährige,5,1,männlich,1,5,Kreis 5,5,51,Gewerbeschule,51,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2018,2,2-Jährige,2,2,weiblich,2,tricolor,1
2021,145922,50,50- bis 59-Jährige,6,1,männlich,1,5,Kreis 5,5,52,Escher Wyss,52,Zwergpudel,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,braun,1
2021,145923,30,30- bis 39-Jährige,4,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Havaneser,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,schwarz/weiss,1
2021,145929,60,60- bis 69-Jährige,7,2,weiblich,2,7,Kreis 7,7,71,Fluntern,71,Magyar Viszla,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,2,weiblich,2,gelb,1
2021,145929,60,60- bis 69-Jährige,7,2,weiblich,2,7,Kreis 7,7,71,Fluntern,71,Vizsla,,1,Rassehund,1,I,Rassentypenliste I,2,2016,4,4-Jährige,4,2,weiblich,2,gelb,1
2021,145930,40,40- bis 49-Jährige,5,1,männlich,1,10,Kreis 10,10,102,Wipkingen,102,Continental Bulldog,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,1,männlich,1,braun,1
2021,145930,40,40- bis 49-Jährige,5,1,männlich,1,10,Kreis 10,10,102,Wipkingen,102,Französische Bulldogge,,1,Rassehund,1,K,Kleinwüchsig,1,2020,0,0-Jährige,0,1,männlich,1,braun,1
2021,145938,30,30- bis 39-Jährige,4,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2012,8,8-Jährige,8,2,weiblich,2,weiss/braun,1
2021,145939,30,30- bis 39-Jährige,4,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Berner Sennenhund,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,2,weiblich,2,schwarz/braun/weiss,1
2021,145940,30,30- bis 39-Jährige,4,1,männlich,1,4,Kreis 4,4,42,Langstrasse,42,Nova Scotia Duck Tolling Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,2,weiblich,2,gelb/weiss,1
2021,145941,30,30- bis 39-Jährige,4,1,männlich,1,5,Kreis 5,5,52,Escher Wyss,52,Border Collie,,1,Rassehund,1,I,Rassentypenliste I,2,2016,4,4-Jährige,4,1,männlich,1,orangeschimmel,1
2021,145943,40,40- bis 49-Jährige,5,2,weiblich,2,3,Kreis 3,3,34,Sihlfeld,34,Australian Shepherd,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,2,weiblich,2,rot/weiss,1
2021,145944,30,30- bis 39-Jährige,4,2,weiblich,2,5,Kreis 5,5,51,Gewerbeschule,51,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2019,1,1-Jährige,1,2,weiblich,2,schwarz/weiss/braun,1
2021,145948,40,40- bis 49-Jährige,5,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Labrador,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,1,männlich,1,schwarz,1
2021,145949,30,30- bis 39-Jährige,4,1,männlich,1,6,Kreis 6,6,61,Unterstrass,61,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2016,4,4-Jährige,4,1,männlich,1,tricolor,1
2021,145951,60,60- bis 69-Jährige,7,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Jack Russel Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2011,9,9-Jährige,9,1,männlich,1,weiss/braun,1
2021,145972,50,50- bis 59-Jährige,6,1,männlich,1,7,Kreis 7,7,74,Witikon,74,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,weiss/braun,1
2021,145973,30,30- bis 39-Jährige,4,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Sibirischer Husky,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,2,weiblich,2,grau/weiss,1
2021,145982,50,50- bis 59-Jährige,6,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Yorkshire Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2016,4,4-Jährige,4,2,weiblich,2,schwarz,1
2021,145983,40,40- bis 49-Jährige,5,2,weiblich,2,4,Kreis 4,4,42,Langstrasse,42,Malteser,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,weiss,1
2021,145985,40,40- bis 49-Jährige,5,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Spanischer Wasserhund,,1,Rassehund,1,I,Rassentypenliste I,2,2011,9,9-Jährige,9,1,männlich,1,beige,1
2021,145991,40,40- bis 49-Jährige,5,1,männlich,1,2,Kreis 2,2,24,Enge,24,Französische Bulldogge,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,weiss/schwarz,1
2021,145992,20,20- bis 29-Jährige,3,1,männlich,1,3,Kreis 3,3,31,Alt-Wiedikon,31,Mops,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,beige,1
2021,145994,30,30- bis 39-Jährige,4,1,männlich,1,2,Kreis 2,2,24,Enge,24,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2016,4,4-Jährige,4,2,weiblich,2,braun/weiss,1
2021,145995,40,40- bis 49-Jährige,5,1,männlich,1,12,Kreis 12,12,123,Hirzenbach,123,Mops,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,beige/schwarz,1
2021,146025,60,60- bis 69-Jährige,7,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Flat Coated Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,1,männlich,1,schwarz,1
2021,146027,40,40- bis 49-Jährige,5,1,männlich,1,4,Kreis 4,4,41,Werd,41,Dogo Argentino,,1,Rassehund,1,I,Rassentypenliste I,2,2017,3,3-Jährige,3,1,männlich,1,weiss,1
2021,146038,40,40- bis 49-Jährige,5,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Shih Tzu,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,tricolor,1
2021,146039,40,40- bis 49-Jährige,5,2,weiblich,2,7,Kreis 7,7,73,Hirslanden,73,Zwergschnauzer,,1,Rassehund,1,K,Kleinwüchsig,1,2007,13,13-Jährige,13,1,männlich,1,pfeffer/salz,1
2021,146039,40,40- bis 49-Jährige,5,2,weiblich,2,7,Kreis 7,7,73,Hirslanden,73,Zwergschnauzer,,1,Rassehund,1,K,Kleinwüchsig,1,2008,12,12-Jährige,12,2,weiblich,2,pfeffer/salz,1
2021,146042,30,30- bis 39-Jährige,4,2,weiblich,2,4,Kreis 4,4,42,Langstrasse,42,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2017,3,3-Jährige,3,2,weiblich,2,tricolor,1
2021,146043,30,30- bis 39-Jährige,4,1,männlich,1,9,Kreis 9,9,92,Altstetten,92,Biewer Yorkshire Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,weiss/schwarz/braun,1
2021,146045,30,30- bis 39-Jährige,4,1,männlich,1,2,Kreis 2,2,21,Wollishofen,21,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2017,3,3-Jährige,3,2,weiblich,2,hellbraun,1
2021,146052,40,40- bis 49-Jährige,5,2,weiblich,2,3,Kreis 3,3,34,Sihlfeld,34,Dachshund,,1,Rassehund,1,K,Kleinwüchsig,1,2017,3,3-Jährige,3,2,weiblich,2,braun/schwarz,1
2021,146060,20,20- bis 29-Jährige,3,2,weiblich,2,3,Kreis 3,3,31,Alt-Wiedikon,31,Zwergspitz,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,braun/weiss/schwarz,1
2021,146072,40,40- bis 49-Jährige,5,1,männlich,1,2,Kreis 2,2,21,Wollishofen,21,Englische Bulldogge,,1,Rassehund,1,I,Rassentypenliste I,2,2016,4,4-Jährige,4,2,weiblich,2,braun/weiss,1
2021,146082,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Französische Bulldogge,,1,Rassehund,1,K,Kleinwüchsig,1,2014,6,6-Jährige,6,2,weiblich,2,schwarz,1
2021,146083,20,20- bis 29-Jährige,3,1,männlich,1,2,Kreis 2,2,23,Leimbach,23,Appenzeller Sennenhund,Berner Sennenhund,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2018,2,2-Jährige,2,2,weiblich,2,tricolor,1
2021,146086,50,50- bis 59-Jährige,6,2,weiblich,2,12,Kreis 12,12,121,Saatlen,121,Yorkshire Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,schwarz/beige,1
2021,146087,30,30- bis 39-Jährige,4,1,männlich,1,9,Kreis 9,9,92,Altstetten,92,Magyar Viszla,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,1,männlich,1,sandfarbig,1
2021,146088,50,50- bis 59-Jährige,6,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,English Springer Spaniel,,1,Rassehund,1,I,Rassentypenliste I,2,2016,4,4-Jährige,4,2,weiblich,2,weiss/braun,1
2021,146100,40,40- bis 49-Jährige,5,1,männlich,1,2,Kreis 2,2,24,Enge,24,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2017,3,3-Jährige,3,1,männlich,1,blondfarben,1
2021,146123,40,40- bis 49-Jährige,5,1,männlich,1,12,Kreis 12,12,123,Hirzenbach,123,Miniature Bull Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2020,0,0-Jährige,0,2,weiblich,2,bicolor,1
2021,146123,40,40- bis 49-Jährige,5,1,männlich,1,12,Kreis 12,12,123,Hirzenbach,123,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2017,3,3-Jährige,3,1,männlich,1,gelb/braun,1
2021,146129,30,30- bis 39-Jährige,4,2,weiblich,2,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Zwergspitz,Pomeranian,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,schwarz/weiss,1
2021,146134,30,30- bis 39-Jährige,4,1,männlich,1,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Deutscher Kleinspitz,Shih Tzu,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,beige,1
2021,146137,40,40- bis 49-Jährige,5,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Dalmatiner,,1,Rassehund,1,I,Rassentypenliste I,2,2014,6,6-Jährige,6,1,männlich,1,schwarz/weiss,1
2021,146141,40,40- bis 49-Jährige,5,1,männlich,1,12,Kreis 12,12,123,Hirzenbach,123,Rottweiler,,1,Rassehund,1,I,Rassentypenliste I,2,2019,1,1-Jährige,1,1,männlich,1,schwarz/braun,1
2021,146146,20,20- bis 29-Jährige,3,2,weiblich,2,2,Kreis 2,2,23,Leimbach,23,Spitz,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,creme,1
2021,146153,30,30- bis 39-Jährige,4,2,weiblich,2,11,Kreis 11,11,119,Seebach,119,Französische Bulldogge,,1,Rassehund,1,K,Kleinwüchsig,1,2014,6,6-Jährige,6,1,männlich,1,schwarz/braun gestromt,1
2021,146156,30,30- bis 39-Jährige,4,2,weiblich,2,5,Kreis 5,5,51,Gewerbeschule,51,Bolonka Zwetna,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,black/tan,1
2021,146159,50,50- bis 59-Jährige,6,2,weiblich,2,3,Kreis 3,3,33,Friesenberg,33,Australian Shepherd,,1,Rassehund,1,I,Rassentypenliste I,2,2008,12,12-Jährige,12,1,männlich,1,blue/merle,1
2021,146160,30,30- bis 39-Jährige,4,2,weiblich,2,8,Kreis 8,8,82,Mühlebach,82,Papillon,,1,Rassehund,1,K,Kleinwüchsig,1,2007,13,13-Jährige,13,2,weiblich,2,rot/braun/weiss,1
2021,146163,20,20- bis 29-Jährige,3,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Samojede,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,1,männlich,1,weiss,1
2021,146165,40,40- bis 49-Jährige,5,2,weiblich,2,2,Kreis 2,2,23,Leimbach,23,Chesapeake Bay Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,1,männlich,1,braun,1
2021,146183,50,50- bis 59-Jährige,6,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Appenzeller Sennenhund,Berner Sennenhund,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2018,2,2-Jährige,2,2,weiblich,2,tricolor,1
2021,146185,40,40- bis 49-Jährige,5,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Jack Russel Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2011,9,9-Jährige,9,1,männlich,1,schwarz/weiss,1
2021,146194,50,50- bis 59-Jährige,6,2,weiblich,2,7,Kreis 7,7,73,Hirslanden,73,Foxterrier,,1,Rassehund,1,K,Kleinwüchsig,1,2007,13,13-Jährige,13,2,weiblich,2,tricolor,1
2021,146199,40,40- bis 49-Jährige,5,2,weiblich,2,8,Kreis 8,8,83,Weinegg,83,Parson Russell Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2019,1,1-Jährige,1,2,weiblich,2,tricolor,1
2021,146208,30,30- bis 39-Jährige,4,2,weiblich,2,4,Kreis 4,4,41,Werd,41,Australian Shepherd,Border Collie,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2018,2,2-Jährige,2,1,männlich,1,schwarz/weiss,1
2021,146209,30,30- bis 39-Jährige,4,1,männlich,1,5,Kreis 5,5,52,Escher Wyss,52,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2014,6,6-Jährige,6,2,weiblich,2,grau,1
2021,146209,30,30- bis 39-Jährige,4,1,männlich,1,5,Kreis 5,5,52,Escher Wyss,52,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2016,4,4-Jährige,4,1,männlich,1,braun,1
2021,146216,30,30- bis 39-Jährige,4,2,weiblich,2,8,Kreis 8,8,83,Weinegg,83,Deutscher Pinscher,,1,Rassehund,1,I,Rassentypenliste I,2,2015,5,5-Jährige,5,1,männlich,1,schwarz/rot,1
2021,146222,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,gold/weiss,1
2021,146226,20,20- bis 29-Jährige,3,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Zwergspitz,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,orange,1
